UserId	Reason
0058E4C9B41966E41FDAF71EB5B167B5	json_parse_error
0096187DEF75E1707883D251FFFFFFFF	json_parse_error
01EEC3E7050B5F1F10005E33FFFFFFFF	invalid_price_value
026939921D1818EF9B34F2EBFFFFFFFF	json_parse_error
03D5DC06B0431B567D3735FEFFFFFFFF	json_parse_error
0B258035623769153C6C96C863F56846	json_parse_error
1D7C15BD42826C55DF1FFB45FFFFFFFF	json_parse_error
202BD95D3F918B7467AB0B78FFFFFFFF	missing_fields
